config_id,search_scope,specificity,top_k,query_count,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
sem_50_128,pil_acts,L,5,5,0.26,0.4066666666666666,0.30620490620490626,0.26666666666666666,0.5,0.3733858016481996,5.4,1.4
sem_50_128,pil_acts,L,10,5,0.1852136752136752,0.53,0.2695526695526695,0.26666666666666666,0.5,0.4327292524924034,11.0,2.0
sem_50_128,pil_acts,N,5,7,0.3761904761904762,0.5045454545454545,0.37970521541950114,0.39740259740259737,0.6119047619047618,0.5170741133613495,5.714285714285714,2.142857142857143
sem_50_128,pil_acts,N,10,7,0.2384920634920635,0.5688311688311688,0.2951081176887628,0.39740259740259737,0.6119047619047618,0.5304827782349284,10.142857142857142,2.4285714285714284
sem_50_128,target_acts,H,5,22,0.35378787878787876,0.8037878787878788,0.4665223665223665,0.5916666666666667,0.8787878787878788,0.7604084818493501,4.454545454545454,1.5909090909090908
sem_50_128,target_acts,H,10,22,0.2043114713569259,0.8416666666666667,0.3136926205108023,0.5916666666666667,0.8787878787878788,0.7755274205885546,8.454545454545455,1.6818181818181819
sem_50_128,target_acts,L,5,22,0.35963203463203464,0.44166666666666665,0.3705418319054683,0.3007575757575757,0.6053030303030303,0.45383308938926664,4.909090909090909,1.6818181818181819
sem_50_128,target_acts,L,10,22,0.31294727999273453,0.6416666666666667,0.3966843762298308,0.33484848484848484,0.6117965367965368,0.5212422207713824,9.0,2.5454545454545454
sem_50_128,target_acts,N,5,28,0.3705357142857143,0.5689935064935064,0.4243764172335601,0.4856601731601731,0.818452380952381,0.6036255037347954,4.714285714285714,1.7142857142857142
sem_50_128,target_acts,N,10,28,0.2511982065553494,0.7219696969696969,0.35185074142447414,0.4945887445887446,0.8327380952380953,0.6686986387785991,8.607142857142858,2.107142857142857
sem_50_256,all_acts,H,5,22,0.21924603174603174,0.6825757575757575,0.3149764377037104,0.5651515151515152,0.7727272727272727,0.6557624382993528,5.818181818181818,1.2272727272727273
sem_50_256,all_acts,H,10,22,0.15267598563053109,0.8113636363636364,0.24840657864510945,0.5651515151515152,0.7777777777777778,0.7119832919320249,10.545454545454545,1.5909090909090908
sem_50_256,all_acts,L,5,22,0.27036435786435786,0.3541666666666667,0.2839541771359953,0.2784090909090909,0.5984848484848485,0.37041186260582265,5.409090909090909,1.3636363636363635
