config_id,strategy,search_scope,query_id,specificity,target_document_codes,gold_unit_count,top_k,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
hier_subparagraph,hierarchical,all_acts,q4eu_064,N,W,3,5,0.5,0.6666666666666666,0.5714285714285715,0.6666666666666666,1.0,0.7653606369886217,4,2
hier_subparagraph,hierarchical,all_acts,q4eu_064,N,W,3,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.7653606369886217,9,2
hier_subparagraph,hierarchical,all_acts,q4eu_065,L,W,6,5,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,3,3
hier_subparagraph,hierarchical,all_acts,q4eu_065,L,W,6,10,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6666666666666666,1.0,0.7526136409516658,7,4
hier_subparagraph,hierarchical,all_acts,q4eu_066,H,W,1,5,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,5,1
hier_subparagraph,hierarchical,all_acts,q4eu_066,H,W,1,10,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,10,1
hier_subparagraph,hierarchical,all_acts,q4eu_067,L,W,3,5,0.2,0.3333333333333333,0.25,0.3333333333333333,1.0,0.46927872602275644,5,1
hier_subparagraph,hierarchical,all_acts,q4eu_067,L,W,3,10,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.46927872602275644,9,1
hier_subparagraph,hierarchical,all_acts,q4eu_068,L,B;RI;RII,6,5,0.2,0.16666666666666666,0.1818181818181818,0.16666666666666666,1.0,0.3391602052736161,5,1
hier_subparagraph,hierarchical,all_acts,q4eu_068,L,B;RI;RII,6,10,0.1,0.16666666666666666,0.125,0.16666666666666666,1.0,0.3026024134988135,10,1
hier_subparagraph,hierarchical,all_acts,q4eu_069,L,RI,5,5,0.4,0.4,0.4000000000000001,0.4,0.3333333333333333,0.30078518014914984,5,2
hier_subparagraph,hierarchical,all_acts,q4eu_069,L,RI,5,10,0.2,0.4,0.26666666666666666,0.4,0.3333333333333333,0.30078518014914984,10,2
hier_subparagraph,hierarchical,all_acts,q4eu_070,H,RII,4,5,0.6,0.75,0.6666666666666665,0.75,1.0,0.8048099750039491,5,3
hier_subparagraph,hierarchical,all_acts,q4eu_070,H,RII,4,10,0.3333333333333333,0.75,0.46153846153846156,0.75,1.0,0.8048099750039491,9,3
hier_subparagraph,hierarchical,all_acts,q4eu_071,N,B,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,all_acts,q4eu_071,N,B,2,10,0.1,0.5,0.16666666666666669,0.5,1.0,0.6131471927654584,10,1
hier_subparagraph,hierarchical,all_acts,q4eu_072,L,G,3,5,0.0,0.0,0.0,0.0,0.0,0.0,5,0
hier_subparagraph,hierarchical,all_acts,q4eu_072,L,G,3,10,0.0,0.0,0.0,0.0,0.0,0.0,10,0
hier_subparagraph,hierarchical,pil_acts,q4eu_034,L,B,3,5,0.0,0.0,0.0,0.0,0.0,0.0,5,0
hier_subparagraph,hierarchical,pil_acts,q4eu_034,L,B,3,10,0.0,0.0,0.0,0.0,0.0,0.0,10,0
hier_subparagraph,hierarchical,pil_acts,q4eu_035,N,B,4,5,0.2,0.25,0.22222222222222224,0.25,0.5,0.24630238874073,5,1
hier_subparagraph,hierarchical,pil_acts,q4eu_035,N,B,4,10,0.1,0.25,0.14285714285714288,0.25,0.5,0.24630238874073,10,1
hier_subparagraph,hierarchical,pil_acts,q4eu_036,N,RI,4,5,0.2,0.25,0.22222222222222224,0.25,1.0,0.3903800499921017,5,1
hier_subparagraph,hierarchical,pil_acts,q4eu_036,N,RI,4,10,0.1,0.25,0.14285714285714288,0.25,1.0,0.3903800499921017,10,1
hier_subparagraph,hierarchical,pil_acts,q4eu_037,H,B,3,5,0.6,1.0,0.7499999999999999,0.6666666666666666,1.0,0.9469024295259745,5,3
hier_subparagraph,hierarchical,pil_acts,q4eu_037,H,B,3,10,0.3,1.0,0.4615384615384615,0.6666666666666666,1.0,0.9469024295259745,10,3
hier_subparagraph,hierarchical,pil_acts,q4eu_038,H,B,3,5,0.4,0.6666666666666666,0.5,0.6666666666666666,1.0,0.7653606369886217,5,2
hier_subparagraph,hierarchical,pil_acts,q4eu_038,H,B,3,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.7653606369886217,9,2
hier_subparagraph,hierarchical,pil_acts,q4eu_039,N,RII,22,5,0.6,0.13636363636363635,0.22222222222222218,0.13636363636363635,1.0,0.639945385422766,5,3
hier_subparagraph,hierarchical,pil_acts,q4eu_039,N,RII,22,10,0.5555555555555556,0.22727272727272727,0.3225806451612903,0.22727272727272727,1.0,0.5926006319332827,9,5
hier_subparagraph,hierarchical,pil_acts,q4eu_040,H,RI,4,5,0.4,0.5,0.4444444444444445,0.5,1.0,0.5585075862632192,5,2
hier_subparagraph,hierarchical,pil_acts,q4eu_040,H,RI,4,10,0.2222222222222222,0.5,0.30769230769230765,0.5,1.0,0.5585075862632192,9,2
hier_subparagraph,hierarchical,pil_acts,q4eu_041,N,B,5,5,0.5,0.4,0.4444444444444445,0.4,1.0,0.5855700749881525,4,2
hier_subparagraph,hierarchical,pil_acts,q4eu_041,N,B,5,10,0.3333333333333333,0.6,0.42857142857142855,0.4,1.0,0.615733440277688,9,3
hier_subparagraph,hierarchical,pil_acts,q4eu_042,L,RI,2,5,0.25,0.5,0.3333333333333333,0.5,1.0,0.6131471927654584,4,1
hier_subparagraph,hierarchical,pil_acts,q4eu_042,L,RI,2,10,0.25,1.0,0.4,0.5,1.0,0.8315546295836225,8,2
hier_subparagraph,hierarchical,pil_acts,q4eu_043,N,B;RI,2,5,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,5,2
hier_subparagraph,hierarchical,pil_acts,q4eu_043,N,B;RI,2,10,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,10,2
hier_subparagraph,hierarchical,pil_acts,q4eu_044,L,RI,4,5,0.5,0.5,0.5,0.5,1.0,0.6366824387328317,4,2
hier_subparagraph,hierarchical,pil_acts,q4eu_044,L,RI,4,10,0.3333333333333333,0.75,0.46153846153846156,0.5,1.0,0.7598336331031966,9,3
hier_subparagraph,hierarchical,pil_acts,q4eu_045,N,B,4,5,0.8,1.0,0.888888888888889,1.0,1.0,1.0,5,4
hier_subparagraph,hierarchical,pil_acts,q4eu_045,N,B,4,10,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,10,4
hier_subparagraph,hierarchical,pil_acts,q4eu_046,H,B,5,5,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,3,3
hier_subparagraph,hierarchical,pil_acts,q4eu_046,H,B,5,10,0.375,0.6,0.4615384615384615,0.6,1.0,0.7227265726449519,8,3
hier_subparagraph,hierarchical,pil_acts,q4eu_068,L,B;RI;RII,6,5,0.2,0.16666666666666666,0.1818181818181818,0.16666666666666666,1.0,0.3391602052736161,5,1
hier_subparagraph,hierarchical,pil_acts,q4eu_068,L,B;RI;RII,6,10,0.1,0.16666666666666666,0.125,0.16666666666666666,1.0,0.3026024134988135,10,1
hier_subparagraph,hierarchical,pil_acts,q4eu_069,L,RI,5,5,0.4,0.4,0.4000000000000001,0.4,0.3333333333333333,0.30078518014914984,5,2
hier_subparagraph,hierarchical,pil_acts,q4eu_069,L,RI,5,10,0.2,0.4,0.26666666666666666,0.4,0.3333333333333333,0.30078518014914984,10,2
hier_subparagraph,hierarchical,pil_acts,q4eu_070,H,RII,4,5,0.6,0.75,0.6666666666666665,0.75,1.0,0.8048099750039491,5,3
hier_subparagraph,hierarchical,pil_acts,q4eu_070,H,RII,4,10,0.3333333333333333,0.75,0.46153846153846156,0.75,1.0,0.8048099750039491,9,3
hier_subparagraph,hierarchical,pil_acts,q4eu_071,N,B,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,pil_acts,q4eu_071,N,B,2,10,0.1111111111111111,0.5,0.1818181818181818,0.5,1.0,0.6131471927654584,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_001,H,E,3,5,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,4,3
hier_subparagraph,hierarchical,target_acts,q4eu_001,H,E,3,10,0.375,1.0,0.5454545454545454,1.0,1.0,1.0,8,3
hier_subparagraph,hierarchical,target_acts,q4eu_002,N,E,2,5,0.0,0.0,0.0,0.0,0.0,0.0,4,0
hier_subparagraph,hierarchical,target_acts,q4eu_002,N,E,2,10,0.1111111111111111,0.5,0.1818181818181818,0.0,0.16666666666666666,0.21840743681816419,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_003,L,E,2,5,0.25,0.5,0.3333333333333333,0.5,0.5,0.38685280723454163,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_003,L,E,2,10,0.125,0.5,0.2,0.5,0.5,0.38685280723454163,8,1
hier_subparagraph,hierarchical,target_acts,q4eu_004,N,E,2,5,0.5,1.0,0.6666666666666666,0.5,1.0,0.9197207891481876,4,2
hier_subparagraph,hierarchical,target_acts,q4eu_004,N,E,2,10,0.2857142857142857,1.0,0.4444444444444445,0.5,1.0,0.9197207891481876,7,2
hier_subparagraph,hierarchical,target_acts,q4eu_005,L,E,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_005,L,E,2,10,0.14285714285714285,0.5,0.22222222222222224,0.5,1.0,0.6131471927654584,7,1
hier_subparagraph,hierarchical,target_acts,q4eu_006,N,E,2,5,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_006,N,E,2,10,0.2222222222222222,1.0,0.3636363636363636,1.0,1.0,1.0,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_007,H,E,1,5,0.25,1.0,0.4,1.0,1.0,1.0,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_007,H,E,1,10,0.1111111111111111,1.0,0.19999999999999998,1.0,1.0,1.0,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_008,L,E,2,5,0.0,0.0,0.0,0.0,0.0,0.0,4,0
hier_subparagraph,hierarchical,target_acts,q4eu_008,L,E,2,10,0.0,0.0,0.0,0.0,0.0,0.0,9,0
hier_subparagraph,hierarchical,target_acts,q4eu_009,H,E,2,5,0.5,1.0,0.6666666666666666,0.5,1.0,0.9197207891481876,4,2
hier_subparagraph,hierarchical,target_acts,q4eu_009,H,E,2,10,0.2857142857142857,1.0,0.4444444444444445,0.5,1.0,0.9197207891481876,7,2
hier_subparagraph,hierarchical,target_acts,q4eu_010,H,E,1,5,0.25,1.0,0.4,1.0,1.0,1.0,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_010,H,E,1,10,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,1.0,6,1
hier_subparagraph,hierarchical,target_acts,q4eu_011,L,E,5,5,0.4,0.4,0.4000000000000001,0.4,0.5,0.34519134224686937,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_011,L,E,5,10,0.3,0.6,0.4,0.4,0.5,0.4660026449463635,10,3
hier_subparagraph,hierarchical,target_acts,q4eu_012,N,E,4,5,0.8,1.0,0.888888888888889,0.75,1.0,0.9828920819566879,5,4
hier_subparagraph,hierarchical,target_acts,q4eu_012,N,E,4,10,0.5714285714285714,1.0,0.7272727272727273,0.75,1.0,0.9828920819566879,7,4
hier_subparagraph,hierarchical,target_acts,q4eu_013,N,E,2,5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,4,2
hier_subparagraph,hierarchical,target_acts,q4eu_013,N,E,2,10,0.2222222222222222,1.0,0.3636363636363636,1.0,1.0,1.0,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_014,N,E,2,5,0.3333333333333333,0.5,0.4,0.5,1.0,0.6131471927654584,3,1
hier_subparagraph,hierarchical,target_acts,q4eu_014,N,E,2,10,0.14285714285714285,0.5,0.22222222222222224,0.5,1.0,0.6131471927654584,7,1
hier_subparagraph,hierarchical,target_acts,q4eu_015,H,E,1,5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,2,1
hier_subparagraph,hierarchical,target_acts,q4eu_015,H,E,1,10,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,1.0,6,1
hier_subparagraph,hierarchical,target_acts,q4eu_016,N,E,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_016,N,E,2,10,0.2222222222222222,1.0,0.3636363636363636,0.5,1.0,0.8065735963827293,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_017,L,E,2,5,0.5,1.0,0.6666666666666666,0.5,0.5,0.6934264036172708,4,2
hier_subparagraph,hierarchical,target_acts,q4eu_017,L,E,2,10,0.3333333333333333,1.0,0.5,0.5,0.5,0.6934264036172708,6,2
hier_subparagraph,hierarchical,target_acts,q4eu_018,H,G,1,5,0.2,1.0,0.33333333333333337,0.0,0.2,0.38685280723454163,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_018,H,G,1,10,0.125,1.0,0.2222222222222222,0.0,0.2,0.38685280723454163,8,1
hier_subparagraph,hierarchical,target_acts,q4eu_019,N,G,1,5,0.2,1.0,0.33333333333333337,0.0,0.2,0.38685280723454163,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_019,N,G,1,10,0.1111111111111111,1.0,0.19999999999999998,0.0,0.2,0.38685280723454163,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_020,L,G,6,5,0.75,0.5,0.6,0.5,1.0,0.8048099750039491,4,3
hier_subparagraph,hierarchical,target_acts,q4eu_020,L,G,6,10,0.625,0.8333333333333334,0.7142857142857143,0.8333333333333334,1.0,0.8486987932505933,8,5
hier_subparagraph,hierarchical,target_acts,q4eu_021,N,G,2,5,0.2,0.5,0.28571428571428575,0.0,0.25,0.2640681225725909,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_021,N,G,2,10,0.1111111111111111,0.5,0.1818181818181818,0.0,0.25,0.2640681225725909,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_022,L,G,5,5,0.2,0.2,0.20000000000000004,0.2,0.25,0.14606834984270645,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_022,L,G,5,10,0.25,0.4,0.3076923076923077,0.2,0.25,0.26687965254220064,8,2
hier_subparagraph,hierarchical,target_acts,q4eu_023,N,G,2,5,0.4,1.0,0.5714285714285715,0.5,0.5,0.6509209298071326,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_023,N,G,2,10,0.2,1.0,0.33333333333333337,0.5,0.5,0.6509209298071326,10,2
hier_subparagraph,hierarchical,target_acts,q4eu_024,H,G,3,5,0.6,1.0,0.7499999999999999,0.3333333333333333,0.5,0.6797310500037655,5,3
hier_subparagraph,hierarchical,target_acts,q4eu_024,H,G,3,10,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.6797310500037655,9,3
hier_subparagraph,hierarchical,target_acts,q4eu_025,L,G,8,5,0.4,0.25,0.3076923076923077,0.25,1.0,0.5087403079104241,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_025,L,G,8,10,0.3,0.375,0.33333333333333326,0.375,1.0,0.45920859271393394,10,3
hier_subparagraph,hierarchical,target_acts,q4eu_026,H,G,1,5,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_026,H,G,1,10,0.1111111111111111,1.0,0.19999999999999998,1.0,1.0,1.0,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_027,H,G,1,5,0.0,0.0,0.0,0.0,0.0,0.0,5,0
hier_subparagraph,hierarchical,target_acts,q4eu_027,H,G,1,10,0.0,0.0,0.0,0.0,0.0,0.0,10,0
hier_subparagraph,hierarchical,target_acts,q4eu_028,N,G,4,5,0.4,0.5,0.4444444444444445,0.5,1.0,0.5855700749881525,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_028,N,G,4,10,0.2,0.5,0.28571428571428575,0.5,1.0,0.5855700749881525,10,2
hier_subparagraph,hierarchical,target_acts,q4eu_029,N,G,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_029,N,G,2,10,0.1111111111111111,0.5,0.1818181818181818,0.5,1.0,0.6131471927654584,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_030,N,G,4,5,0.2,0.25,0.22222222222222224,0.25,0.5,0.24630238874073,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_030,N,G,4,10,0.1,0.25,0.14285714285714288,0.25,0.5,0.24630238874073,10,1
hier_subparagraph,hierarchical,target_acts,q4eu_031,H,G,3,5,0.2,0.3333333333333333,0.25,0.3333333333333333,0.5,0.2960819109658652,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_031,H,G,3,10,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.2960819109658652,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_032,N,G,3,5,0.2,0.3333333333333333,0.25,0.0,0.25,0.20210734650054757,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_032,N,G,3,10,0.2,0.6666666666666666,0.30769230769230765,0.0,0.25,0.3501483019834802,10,2
hier_subparagraph,hierarchical,target_acts,q4eu_033,L,G,6,5,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,1.0,1.0,5,5
hier_subparagraph,hierarchical,target_acts,q4eu_033,L,G,6,10,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,1.0,0.9930783166417602,7,6
hier_subparagraph,hierarchical,target_acts,q4eu_034,L,B,3,5,0.2,0.3333333333333333,0.25,0.0,0.2,0.18154179253735267,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_034,L,B,3,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0.2,0.3379680345449381,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_035,N,B,4,5,0.2,0.25,0.22222222222222224,0.25,1.0,0.3903800499921017,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_035,N,B,4,10,0.2,0.5,0.28571428571428575,0.25,1.0,0.5294362295028773,10,2
hier_subparagraph,hierarchical,target_acts,q4eu_036,N,RI,4,5,0.2,0.25,0.22222222222222224,0.25,1.0,0.3903800499921017,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_036,N,RI,4,10,0.1111111111111111,0.25,0.15384615384615383,0.25,1.0,0.3903800499921017,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_037,H,B,3,5,0.6,1.0,0.7499999999999999,0.6666666666666666,1.0,0.9674679834891693,5,3
hier_subparagraph,hierarchical,target_acts,q4eu_037,H,B,3,10,0.375,1.0,0.5454545454545454,0.6666666666666666,1.0,0.9674679834891693,8,3
hier_subparagraph,hierarchical,target_acts,q4eu_038,H,B,3,5,0.4,0.6666666666666666,0.5,0.6666666666666666,1.0,0.7653606369886217,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_038,H,B,3,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.7653606369886217,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_039,N,RII,22,5,0.6,0.13636363636363635,0.22222222222222218,0.13636363636363635,1.0,0.639945385422766,5,3
hier_subparagraph,hierarchical,target_acts,q4eu_039,N,RII,22,10,0.5555555555555556,0.22727272727272727,0.3225806451612903,0.22727272727272727,1.0,0.5926006319332827,9,5
hier_subparagraph,hierarchical,target_acts,q4eu_040,H,RI,4,5,0.5,0.5,0.5,0.5,1.0,0.5855700749881525,4,2
hier_subparagraph,hierarchical,target_acts,q4eu_040,H,RI,4,10,0.25,0.5,0.3333333333333333,0.5,1.0,0.5855700749881525,8,2
hier_subparagraph,hierarchical,target_acts,q4eu_041,N,B,5,5,0.75,0.6,0.6666666666666665,0.6,1.0,0.8318724637288826,4,3
hier_subparagraph,hierarchical,target_acts,q4eu_041,N,B,5,10,0.4444444444444444,0.8,0.5714285714285714,0.6,1.0,0.8435378753444459,9,4
hier_subparagraph,hierarchical,target_acts,q4eu_042,L,RI,2,5,0.25,0.5,0.3333333333333333,0.5,1.0,0.6131471927654584,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_042,L,RI,2,10,0.25,1.0,0.4,0.5,1.0,0.8503449055347546,8,2
hier_subparagraph,hierarchical,target_acts,q4eu_043,N,B;RI,2,5,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,5,2
hier_subparagraph,hierarchical,target_acts,q4eu_043,N,B;RI,2,10,0.2222222222222222,1.0,0.3636363636363636,1.0,1.0,1.0,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_044,L,RI,4,5,0.75,0.75,0.75,0.75,1.0,0.8048099750039491,4,3
hier_subparagraph,hierarchical,target_acts,q4eu_044,L,RI,4,10,0.42857142857142855,0.75,0.5454545454545454,0.75,1.0,0.8048099750039491,7,3
hier_subparagraph,hierarchical,target_acts,q4eu_045,N,B,4,5,0.8,1.0,0.888888888888889,1.0,1.0,1.0,5,4
hier_subparagraph,hierarchical,target_acts,q4eu_045,N,B,4,10,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,10,4
hier_subparagraph,hierarchical,target_acts,q4eu_046,H,B,5,5,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,3,3
hier_subparagraph,hierarchical,target_acts,q4eu_046,H,B,5,10,0.375,0.6,0.4615384615384615,0.6,1.0,0.7227265726449519,8,3
hier_subparagraph,hierarchical,target_acts,q4eu_047,N,W,5,5,0.2,0.2,0.20000000000000004,0.2,1.0,0.3391602052736161,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_047,N,W,5,10,0.2222222222222222,0.4,0.2857142857142857,0.2,1.0,0.45221360703148816,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_048,L,W,3,5,0.2,0.3333333333333333,0.25,0.3333333333333333,0.5,0.2960819109658652,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_048,L,W,3,10,0.1,0.3333333333333333,0.15384615384615383,0.3333333333333333,0.5,0.2960819109658652,10,1
hier_subparagraph,hierarchical,target_acts,q4eu_049,N,W,3,5,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,1.0,0.46927872602275644,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_049,N,W,3,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6257049680303419,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_050,H,W,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_050,H,W,2,10,0.16666666666666666,0.5,0.25,0.5,1.0,0.6131471927654584,6,1
hier_subparagraph,hierarchical,target_acts,q4eu_051,L,W,5,5,1.0,0.8,0.888888888888889,0.8,1.0,1.0,4,4
hier_subparagraph,hierarchical,target_acts,q4eu_051,L,W,5,10,0.4444444444444444,0.8,0.5714285714285714,0.8,1.0,0.8687949224876582,9,4
hier_subparagraph,hierarchical,target_acts,q4eu_052,H,W,1,5,0.25,1.0,0.4,1.0,1.0,1.0,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_052,H,W,1,10,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,1.0,6,1
hier_subparagraph,hierarchical,target_acts,q4eu_053,N,W,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_053,N,W,2,10,0.2857142857142857,1.0,0.4444444444444445,0.5,1.0,0.8315546295836225,7,2
hier_subparagraph,hierarchical,target_acts,q4eu_054,L,W,4,5,0.25,0.25,0.25,0.25,0.3333333333333333,0.19519002499605084,4,1
hier_subparagraph,hierarchical,target_acts,q4eu_054,L,W,4,10,0.125,0.25,0.16666666666666666,0.25,0.3333333333333333,0.19519002499605084,8,1
hier_subparagraph,hierarchical,target_acts,q4eu_055,H,W,1,5,0.2,1.0,0.33333333333333337,0.0,0.5,0.6309297535714575,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_055,H,W,1,10,0.14285714285714285,1.0,0.25,0.0,0.5,0.6309297535714575,7,1
hier_subparagraph,hierarchical,target_acts,q4eu_056,L,W,4,5,0.3333333333333333,0.25,0.28571428571428575,0.25,1.0,0.46927872602275644,3,1
hier_subparagraph,hierarchical,target_acts,q4eu_056,L,W,4,10,0.42857142857142855,0.75,0.5454545454545454,0.5,1.0,0.7095272044910244,7,3
hier_subparagraph,hierarchical,target_acts,q4eu_057,N,W,4,5,0.6,0.75,0.6666666666666665,0.75,1.0,0.8048099750039491,5,3
hier_subparagraph,hierarchical,target_acts,q4eu_057,N,W,4,10,0.375,0.75,0.5,0.75,1.0,0.8048099750039491,8,3
hier_subparagraph,hierarchical,target_acts,q4eu_058,N,W,4,5,0.6666666666666666,0.5,0.5714285714285715,0.5,1.0,0.7653606369886217,3,2
hier_subparagraph,hierarchical,target_acts,q4eu_058,N,W,4,10,0.2857142857142857,0.5,0.36363636363636365,0.5,1.0,0.6366824387328317,7,2
hier_subparagraph,hierarchical,target_acts,q4eu_059,H,W,3,5,0.2,0.3333333333333333,0.25,0.3333333333333333,1.0,0.46927872602275644,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_059,H,W,3,10,0.2,0.6666666666666666,0.30769230769230765,0.3333333333333333,1.0,0.6049306994552042,10,2
hier_subparagraph,hierarchical,target_acts,q4eu_060,L,W,4,5,0.2,0.25,0.22222222222222224,0.25,0.5,0.24630238874073,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_060,L,W,4,10,0.3,0.75,0.4285714285714285,0.25,0.5,0.4869696878675221,10,3
hier_subparagraph,hierarchical,target_acts,q4eu_061,H,W,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_061,H,W,2,10,0.1111111111111111,0.5,0.1818181818181818,0.5,1.0,0.6131471927654584,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_062,H,W,2,5,0.2,0.5,0.28571428571428575,0.5,1.0,0.6131471927654584,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_062,H,W,2,10,0.1111111111111111,0.5,0.1818181818181818,0.5,1.0,0.6131471927654584,9,1
hier_subparagraph,hierarchical,target_acts,q4eu_063,N,W,2,5,0.3333333333333333,0.5,0.4,0.5,1.0,0.6131471927654584,3,1
hier_subparagraph,hierarchical,target_acts,q4eu_063,N,W,2,10,0.14285714285714285,0.5,0.22222222222222224,0.5,1.0,0.6131471927654584,7,1
hier_subparagraph,hierarchical,target_acts,q4eu_064,N,W,3,5,0.5,0.6666666666666666,0.5714285714285715,0.6666666666666666,1.0,0.7653606369886217,4,2
hier_subparagraph,hierarchical,target_acts,q4eu_064,N,W,3,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.7653606369886217,9,2
hier_subparagraph,hierarchical,target_acts,q4eu_065,L,W,6,5,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,3,3
hier_subparagraph,hierarchical,target_acts,q4eu_065,L,W,6,10,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6666666666666666,1.0,0.7526136409516658,7,4
hier_subparagraph,hierarchical,target_acts,q4eu_066,H,W,1,5,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,5,1
hier_subparagraph,hierarchical,target_acts,q4eu_066,H,W,1,10,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,10,1
hier_subparagraph,hierarchical,target_acts,q4eu_067,L,W,3,5,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,1.0,0.46927872602275644,4,1
