config_id,search_scope,target_document,top_k,query_count,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
sem_70_128,pil_acts,RII,5,3,0.38888888888888884,0.2828282828282828,0.2841269841269842,0.1994949494949495,0.3055555555555555,0.32767004315215953,6.0,2.3333333333333335
sem_70_128,pil_acts,RII,10,3,0.33905723905723906,0.4772727272727273,0.3465257070570163,0.1994949494949495,0.3055555555555555,0.39278840359702616,10.0,3.3333333333333335
sem_70_128,target_acts,B,5,10,0.43666666666666665,0.6116666666666666,0.49380952380952375,0.545,0.845,0.6575757969331975,4.9,2.1
sem_70_128,target_acts,B,10,10,0.2909632034632035,0.7566666666666666,0.4122171945701357,0.545,0.845,0.7198663283465325,9.3,2.7
sem_70_128,target_acts,E,5,17,0.3747198879551821,0.7852941176470588,0.48893557422969186,0.6147058823529411,0.776470588235294,0.7293664653334152,4.882352941176471,1.6470588235294117
sem_70_128,target_acts,E,10,17,0.2510133657192481,0.9176470588235294,0.37475433063668356,0.6147058823529411,0.776470588235294,0.781616470242099,8.764705882352942,1.9411764705882353
sem_70_128,target_acts,G,5,17,0.353921568627451,0.5313725490196078,0.3881954646660529,0.45294117647058824,0.6960784313725491,0.5573919151274723,4.176470588235294,1.5294117647058822
sem_70_128,target_acts,G,10,17,0.2814744079449962,0.7220588235294118,0.36444323650206,0.48970588235294116,0.7196078431372549,0.6198025806300963,8.058823529411764,2.1176470588235294
sem_70_128,target_acts,RI,5,7,0.3238095238095238,0.5452380952380953,0.3945784374355803,0.44523809523809527,0.7785714285714286,0.553169717881906,5.428571428571429,1.7142857142857142
sem_70_128,target_acts,RI,10,7,0.24665334665334665,0.6642857142857144,0.3501934106976124,0.44523809523809527,0.7785714285714286,0.6180924525376555,9.714285714285714,2.2857142857142856
sem_70_128,target_acts,RII,5,3,0.4444444444444444,0.36616161616161613,0.3507936507936508,0.36616161616161613,0.5277777777777778,0.48053682041219054,6.0,2.6666666666666665
sem_70_128,target_acts,RII,10,3,0.35016835016835013,0.4772727272727273,0.35751471804602736,0.36616161616161613,0.5277777777777778,0.5046047827336021,9.666666666666666,3.3333333333333335
sem_70_128,target_acts,W,5,21,0.3047619047619048,0.4865079365079365,0.3433175290318148,0.3753968253968254,0.8095238095238095,0.524633448954231,4.190476190476191,1.2380952380952381
sem_70_128,target_acts,W,10,21,0.20900250543107685,0.6047619047619047,0.29148946291803435,0.38730158730158726,0.8174603174603176,0.5722383603894554,8.380952380952381,1.7142857142857142
sem_70_256,all_acts,B,5,10,0.2961904761904762,0.47833333333333333,0.3520923520923521,0.4033333333333333,0.5700000000000001,0.45276573196799996,5.7,1.7
sem_70_256,all_acts,B,10,10,0.1819191919191919,0.5283333333333333,0.26356143856143854,0.4033333333333333,0.58,0.47222119344271124,10.6,1.9
sem_70_256,all_acts,E,5,17,0.3051820728291317,0.7264705882352941,0.40037348272642387,0.5656862745098039,0.7598039215686274,0.6681915526810287,6.0,1.5294117647058822
sem_70_256,all_acts,E,10,17,0.19368246132952013,0.8588235294117647,0.3014072528778411,0.5656862745098039,0.7598039215686274,0.7193655338269634,10.529411764705882,1.8235294117647058
sem_70_256,all_acts,G,5,17,0.3568627450980392,0.5803921568627451,0.40269338504632624,0.4235294117647059,0.7549019607843137,0.5867462912419285,4.294117647058823,1.588235294117647
sem_70_256,all_acts,G,10,17,0.24277438248026484,0.7269607843137255,0.33854560472207534,0.44264705882352945,0.7549019607843137,0.6312337851632065,8.588235294117647,2.1176470588235294
sem_70_256,all_acts,RI,5,7,0.23055555555555557,0.44523809523809527,0.29315525744097176,0.4095238095238095,0.8928571428571429,0.5238339864038031,6.857142857142857,1.4285714285714286
sem_70_256,all_acts,RI,10,7,0.15851674002934507,0.569047619047619,0.23961961180006291,0.4095238095238095,0.8928571428571429,0.5732019482919666,12.571428571428571,1.8571428571428572
sem_70_256,all_acts,RII,5,3,0.27619047619047615,0.18434343434343434,0.203645651921514,0.18434343434343434,0.611111111111111,0.31587341148569476,5.666666666666667,1.6666666666666667
sem_70_256,all_acts,RII,10,3,0.2964646464646465,0.43686868686868685,0.31470588235294117,0.21464646464646464,0.611111111111111,0.4254538530532265,11.0,3.3333333333333335
sem_70_256,all_acts,W,5,21,0.2950113378684807,0.4865079365079365,0.3334467120181406,0.4174603174603174,0.753968253968254,0.510571079336392,4.571428571428571,1.2380952380952381
sem_70_256,all_acts,W,10,21,0.18099413813699528,0.6007936507936508,0.262507147381097,0.4373015873015873,0.753968253968254,0.5546002628483496,9.619047619047619,1.6666666666666667
sem_70_256,pil_acts,B,5,10,0.2961904761904762,0.47833333333333333,0.3520923520923521,0.4033333333333333,0.5700000000000001,0.45276573196799996,5.8,1.7
sem_70_256,pil_acts,B,10,10,0.1826767676767677,0.5283333333333333,0.26466033966033964,0.42000000000000004,0.5811111111111111,0.4740155655289537,10.5,1.9
sem_70_256,pil_acts,RI,5,7,0.23055555555555557,0.44523809523809527,0.29315525744097176,0.4095238095238095,0.8928571428571429,0.5238339864038031,6.857142857142857,1.4285714285714286
sem_70_256,pil_acts,RI,10,7,0.17280245431505933,0.6047619047619047,0.26002777506536906,0.4333333333333333,0.8928571428571429,0.5925562219784535,12.571428571428571,2.0
sem_70_256,pil_acts,RII,5,3,0.27619047619047615,0.18434343434343434,0.203645651921514,0.18434343434343434,0.611111111111111,0.31587341148569476,5.666666666666667,1.6666666666666667
sem_70_256,pil_acts,RII,10,3,0.2888888888888889,0.43686868686868685,0.30637254901960786,0.27020202020202017,0.611111111111111,0.4295634268649076,11.333333333333334,3.3333333333333335
sem_70_256,target_acts,B,5,10,0.3273809523809524,0.5116666666666666,0.3814862914862915,0.48666666666666664,0.6833333333333333,0.5226152962388493,5.5,1.8
sem_70_256,target_acts,B,10,10,0.2574098124098124,0.7316666666666667,0.37400707136001254,0.5033333333333333,0.6976190476190476,0.6140363803459103,10.1,2.6
sem_70_256,target_acts,E,5,17,0.3189075630252101,0.7558823529411764,0.419281045751634,0.5656862745098039,0.7598039215686274,0.6848302820059535,6.0588235294117645,1.588235294117647
sem_70_256,target_acts,E,10,17,0.20273517332340862,0.8588235294117647,0.31337306484365307,0.5656862745098039,0.7598039215686274,0.7255784227528266,10.235294117647058,1.8235294117647058
sem_70_256,target_acts,G,5,17,0.3568627450980392,0.5803921568627451,0.40269338504632624,0.4235294117647059,0.7549019607843137,0.5867462912419285,4.294117647058823,1.588235294117647
sem_70_256,target_acts,G,10,17,0.2482599100246159,0.7269607843137255,0.34111688964630144,0.44264705882352945,0.7549019607843137,0.6312337851632065,8.588235294117647,2.1176470588235294
sem_70_256,target_acts,RI,5,7,0.25221603793032366,0.47380952380952385,0.3174357388643103,0.44523809523809527,0.8928571428571429,0.542428460661115,6.857142857142857,1.5714285714285714
sem_70_256,target_acts,RI,10,7,0.1909972963544392,0.6404761904761905,0.2826131262221488,0.46904761904761905,0.8928571428571429,0.6186914076908945,12.285714285714286,2.142857142857143
sem_70_256,target_acts,RII,5,3,0.3761904761904762,0.351010101010101,0.3295715778474399,0.2676767676767677,0.7777777777777778,0.49633996755899706,6.0,2.3333333333333335
sem_70_256,target_acts,RII,10,3,0.3055555555555556,0.43686868686868685,0.32422969187675066,0.35353535353535354,0.7777777777777778,0.5245058881824757,10.666666666666666,3.3333333333333335
sem_70_256,target_acts,W,5,21,0.29342403628117913,0.4865079365079365,0.33174603174603173,0.4174603174603174,0.7619047619047619,0.5134969149532723,4.476190476190476,1.2380952380952381
sem_70_256,target_acts,W,10,21,0.19369255083540798,0.6246031746031746,0.2796238930692712,0.4373015873015873,0.7698412698412699,0.5700121638881415,9.238095238095237,1.7619047619047619
sem_70_64,all_acts,B,5,10,0.38333333333333336,0.5083333333333333,0.4193650793650794,0.4583333333333333,0.7,0.5460271215357267,4.7,1.7
sem_70_64,all_acts,B,10,10,0.20027777777777778,0.545,0.28495421245421243,0.4583333333333333,0.7142857142857143,0.5550032081270965,9.6,1.9
sem_70_64,all_acts,E,5,17,0.40154061624649856,0.8029411764705883,0.522735760971055,0.6558823529411765,0.8627450980392156,0.7763116811486862,4.352941176470588,1.6470588235294117
sem_70_64,all_acts,E,10,17,0.2560266530854766,0.9294117647058824,0.38990160166630755,0.6558823529411765,0.8627450980392156,0.8322550931811957,8.117647058823529,2.0
sem_70_64,all_acts,G,5,17,0.36386554621848743,0.5901960784313726,0.40147956618544856,0.4333333333333333,0.7254901960784315,0.5896007040365591,4.352941176470588,1.5294117647058822
sem_70_64,all_acts,G,10,17,0.28129174746821806,0.7617647058823529,0.37370488988136047,0.46274509803921565,0.7254901960784315,0.6351945887466492,7.764705882352941,2.1176470588235294
sem_70_64,all_acts,RI,5,7,0.2619047619047619,0.41428571428571426,0.3071428571428571,0.34285714285714286,0.6666666666666667,0.43655795368339717,4.857142857142857,1.2857142857142858
sem_70_64,all_acts,RI,10,7,0.17886002886002886,0.5452380952380953,0.2604526425954997,0.34285714285714286,0.6870748299319728,0.5007581810141308,9.857142857142858,1.7142857142857142
sem_70_64,all_acts,RII,5,3,0.39999999999999997,0.29545454545454547,0.2962962962962962,0.21212121212121213,0.27777777777777773,0.33519895719484977,5.0,2.0
sem_70_64,all_acts,RII,10,3,0.3666666666666667,0.3813131313131313,0.3194444444444444,0.24242424242424243,0.3253968253968254,0.3853320193157703,8.666666666666666,3.0
sem_70_64,all_acts,W,5,21,0.31587301587301586,0.4920634920634921,0.34755720470006185,0.47063492063492063,0.8690476190476191,0.586958994975269,4.285714285714286,1.2857142857142858
sem_70_64,all_acts,W,10,21,0.20423452209166493,0.5666666666666667,0.2832963332963333,0.4904761904761905,0.8690476190476191,0.6034864755531322,8.047619047619047,1.619047619047619
sem_70_64,pil_acts,B,5,10,0.4033333333333333,0.525,0.4375468975468976,0.475,0.77,0.5826115655880988,4.7,1.8
sem_70_64,pil_acts,B,10,10,0.20305555555555554,0.545,0.2864327339327339,0.475,0.77,0.5800866566254036,9.6,1.9
sem_70_64,pil_acts,RI,5,7,0.29047619047619044,0.43809523809523815,0.33311688311688314,0.3666666666666667,0.6952380952380952,0.4553015361851602,4.857142857142857,1.4285714285714286
sem_70_64,pil_acts,RI,10,7,0.17626262626262626,0.5452380952380953,0.2577315541601256,0.3666666666666667,0.6952380952380952,0.5030717698672297,10.0,1.7142857142857142
sem_70_64,pil_acts,RII,5,3,0.4666666666666666,0.351010101010101,0.35690235690235683,0.2676767676767677,0.3444444444444444,0.3789339830322971,5.0,2.3333333333333335
sem_70_64,pil_acts,RII,10,3,0.3666666666666667,0.3813131313131313,0.3194444444444444,0.29797979797979796,0.3444444444444444,0.3907303933063344,8.666666666666666,3.0
sem_70_64,target_acts,B,5,10,0.4633333333333334,0.5783333333333334,0.491991341991342,0.495,0.8400000000000001,0.643046110339045,4.5,2.0
sem_70_64,target_acts,B,10,10,0.2523484848484848,0.6366666666666666,0.3524023199023199,0.495,0.8400000000000001,0.6462445004078405,8.9,2.2
sem_70_64,target_acts,E,5,17,0.4172268907563025,0.8029411764705883,0.5361811391223156,0.6852941176470588,0.8627450980392156,0.7835343096582126,4.235294117647059,1.6470588235294117
sem_70_64,target_acts,E,10,17,0.26863169510228335,0.9294117647058824,0.40493428140486964,0.6852941176470588,0.8627450980392156,0.8394777216907223,7.764705882352941,2.0
sem_70_64,target_acts,G,5,17,0.36386554621848743,0.5901960784313726,0.40147956618544856,0.4333333333333333,0.7254901960784315,0.5896007040365591,4.352941176470588,1.5294117647058822
sem_70_64,target_acts,G,10,17,0.2910956690368455,0.7715686274509804,0.3835088114499879,0.4725490196078431,0.7254901960784315,0.6415351272480911,7.764705882352941,2.176470588235294
sem_70_64,target_acts,RI,5,7,0.2857142857142857,0.43809523809523815,0.32994227994228,0.3666666666666667,0.7428571428571429,0.4744291863232838,5.0,1.4285714285714286
sem_70_64,target_acts,RI,10,7,0.23408575551432695,0.6166666666666666,0.3266721373864231,0.3666666666666667,0.7428571428571429,0.5663231448181695,9.285714285714286,2.0
sem_70_64,target_acts,RII,5,3,0.5166666666666667,0.351010101010101,0.3846801346801347,0.351010101010101,0.5666666666666667,0.4847790777769334,4.666666666666667,2.3333333333333335
sem_70_64,target_acts,RII,10,3,0.3845238095238095,0.3813131313131313,0.33459595959595956,0.3813131313131313,0.5666666666666667,0.49657548805097074,8.333333333333334,3.0
sem_70_64,target_acts,W,5,21,0.32222222222222224,0.4920634920634921,0.3529993815708102,0.47063492063492063,0.8690476190476191,0.586958994975269,4.142857142857143,1.2857142857142858
sem_70_64,target_acts,W,10,21,0.21878478664192952,0.5785714285714286,0.29973967831110687,0.4904761904761905,0.8758503401360545,0.6096829842831655,7.571428571428571,1.6666666666666667
